transaction_id,account_id,transaction_date,amount,transaction_type,category,description,merchant,currency,status
1393,5041,28-Apr-2024,-2163.42,DR,Utilities,CVS Pharmacy,CVS Pharmacy,USD,completed
1394,5400,2023-01-01,-8520.7,DEBIT,direct deposit,Payroll,Whole Foods,USD,Pending
1395,5199,21-Jan-2023,2751.06,CR,purchase,null,Google,USD,pending
1396,5061,18-Apr-2023,4599.63,CR,Transfer,CVS Pharmacy,CVS Pharmacy,USD,failed
1397,5381,12/26/2023,4383.22,CR,Medical,Apple,Apple,USD,P
1398,5173,"Oct 02, 2023",-5510.14,DEBIT,restaurants,Food & Dining,Shell,USD,Declined
1399,5223,"Jan 24, 2024",9061.7,DR,ATM Cash,ATM Withdrawal,Netflix,USD,Failed
1400,5393,03/29/2024,-4171.37,debit,HOTEL,N/A,United Airlines,USD,Complete
1401,5255,"Apr 24, 2024",7675.21,credit,CASH,CASH,,USD,Pending
1402,5064,05/14/2023,-1781.41,DR,healthcare,healthcare,Target,USD,failed
1403,5398,"Sep 05, 2023",2049.7,Credit,DINING,Food & Dining,Amazon,USD,Declined
1404,5194,"Sep 22, 2023",8712.82,CREDIT,utility,CVS Pharmacy,CVS Pharmacy,USD,F
1405,5072,09-Nov-2023,4806.05,debit,transfer,Starbucks,Starbucks,USD,C
1406,5273,05/05/2024,1013.91,debit,shopping,Shopping,Starbucks,USD,Pending
1407,5127,"Mar 30, 2024",9436.91,CREDIT,health,null,CVS Pharmacy,USD,P
1408,5204,2023-01-29,2173.28,Debit,ATM,ATM Withdrawal,CVS Pharmacy,USD,Failed
1409,5368,11/30/2023,-8763.86,Debit,medical,unknown,CVS Pharmacy,USD,Complete
1410,5359,"Mar 20, 2023",7653.07,DR,PAYROLL,Apple,Apple,USD,C
1411,5059,2024-03-13,-1850.44,debit,restaurants,restaurants,Google,USD,P
1412,5250,16-Nov-2023,-754.16,Debit,Purchase,CVS Pharmacy,CVS Pharmacy,USD,Pending
1413,5140,"Mar 10, 2023",5033.83,credit,Medical,,Starbucks,USD,COMPLETED
1414,5239,11/24/2023,3378.01,CR,food,null,Amazon,USD,Completed
1415,5247,12/16/2023,1916.6,CREDIT,Direct Deposit,unknown,Whole Foods,USD,P
1416,5363,01/11/2023,7558.6,CREDIT,Healthcare,Healthcare,Target,USD,pending
1417,5249,"Mar 19, 2023",4752.09,debit,DD,,Spotify,MXN,Failed
1418,5248,16-May-2023,3329.43,debit,DINING,DINING,Google,USD,Complete
1419,5117,06/02/2023,7897.91,Credit,Travel,Travel,Netflix,USD,Pending
1420,5275,01/16/2024,1187.36,Credit,purchase,Shopping,Spotify,USD,declined
1421,5239,"Dec 09, 2023",6612.22,Debit,Airline,Airline,Spotify,GBP,pending
1422,5067,"Dec 21, 2023",6584.76,CR,Xfer,unknown,Apple,USD,PENDING
1423,5088,"Sep 22, 2023",6036.25,CREDIT,Direct Deposit,Direct Deposit,CVS Pharmacy,USD,Failed
1424,5193,2024-01-06,3207.47,DEBIT,travel,travel,Spotify,USD,C
1425,5274,20-Jan-2023,-2784.32,DR,PAYROLL,Payroll,Spotify,USD,Failed
1426,5034,03/05/2024,-2167.29,DEBIT,Retail,Retail,Google,USD,Pending
1427,5134,2023-06-07,-3920.21,debit,restaurants,Food & Dining,Starbucks,USD,failed
1428,5171,01-Jun-2023,1033.86,CR,airline,Travel,United Airlines,USD,C
1429,5252,12/03/2023,9211.79,credit,MEDICAL,MEDICAL,Spotify,USD,Pending
1430,5313,"Jun 24, 2024",7610.91,Credit,salary,null,Apple,USD,F
1431,5245,03/26/2023,-8199.06,Debit,shopping,N/A,CVS Pharmacy,EUR,Pending
1432,5006,13-Feb-2023,-5748.98,debit,utilities,Apple,Apple,USD,COMPLETED
1433,5232,30-May-2024,7999.49,CREDIT,airline,airline,Amazon,USD,failed
1434,5128,05/08/2023,-4681.25,DR,MEDICAL,MEDICAL,Starbucks,USD,C
1435,5119,02/14/2024,-3035.6,Debit,Restaurants,CVS Pharmacy,CVS Pharmacy,USD,PENDING
1436,5102,09/12/2023,2340.35,Credit,Xfer,Transfer,Apple,USD,COMPLETED
1437,5118,09-Mar-2024,8028.93,CR,payroll,payroll,null,USD,FAILED
1438,5235,2023-06-11,2187.21,DR,restaurants,Food & Dining,Shell,USD,PENDING
1439,5363,2023-04-02,-3081.2,debit,SHOPPING,Google,Google,USD,COMPLETED
1440,5078,03-Nov-2023,-2903.4,Debit,Retail,Retail,Target,CAD,P
1441,5019,05/12/2024,8022.72,CREDIT,TRANSFER,Google,Google,USD,Failed
1442,5131,"Mar 12, 2023",3165.89,CREDIT,travel,null,Walmart,USD,F
1443,5119,27-Jun-2023,3891.6,credit,ATM Withdrawal,unknown,Walmart,MXN,Complete
1444,5162,15-May-2023,4353.46,CREDIT,Food & Dining,,Amazon,USD,P
1445,5184,2024-03-06,8334.14,Credit,HOTEL,Travel,unknown,USD,completed
1446,5023,2023-03-22,6961.24,Credit,Salary,Salary,Netflix,USD,Completed
1447,5144,05-Feb-2024,8913.63,credit,Wire,Transfer,CVS Pharmacy,USD,P
1448,5351,12/28/2023,-435.54,debit,MEDICAL,unknown,United Airlines,USD,PENDING
1449,5091,2024-06-20,4552.61,CR,Food & Dining,Google,Google,USD,PENDING
1450,5080,2023-07-17,3341.84,CR,airline,airline,Google,USD,Completed
1451,5394,14-Feb-2024,-981.68,DEBIT,hotel,N/A,Walmart,USD,PENDING
1452,5135,06-Feb-2023,5005.6,CR,medical,null,null,USD,declined
1453,5052,03/28/2023,3366.72,CREDIT,Medical,Healthcare,Starbucks,CAD,P
1454,5025,03/25/2024,-8854.05,Debit,bills,null,Whole Foods,USD,FAILED
1455,5245,"May 08, 2024",6431.89,CR,Utilities,Utilities,Target,MXN,Pending
1456,5145,2024-05-07,-8095.23,Debit,ATM,Amazon,Amazon,USD,C
1457,5303,02/02/2023,5396.7,CR,restaurants,CVS Pharmacy,CVS Pharmacy,USD,pending
1458,5050,2024-02-06,1921.68,DEBIT,Utilities,Utilities,Amazon,USD,Failed
1459,5041,26-Oct-2023,1496.03,Credit,UTIL,Utilities,Google,USD,PENDING
1460,5291,"Feb 27, 2024",3927.05,CR,SHOPPING,SHOPPING,Netflix,USD,COMPLETED
1461,5173,2023-06-08,6002.81,Debit,hotel,Starbucks,Starbucks,EUR,pending
1462,5381,04/24/2024,-1753.11,debit,travel,Travel,Apple,GBP,Pending
1463,5036,"Feb 27, 2024",413.68,credit,medical,Target,Target,USD,F
1464,5142,12-May-2024,7596.95,CREDIT,F&D,Spotify,Spotify,USD,C
1465,5156,06/09/2023,1521.51,Debit,DINING,unknown,Walmart,USD,Complete
1466,5237,"Mar 20, 2023",395.71,credit,DD,Payroll,United Airlines,USD,declined
1467,5135,2023-05-05,5451.08,debit,utility,Utilities,Spotify,USD,Declined
1468,5298,05/09/2023,-9006.18,Debit,purchase,Netflix,Netflix,USD,completed
1469,5024,2023-08-14,2669.3,credit,payroll,Netflix,Netflix,USD,Completed
1470,5176,29-Mar-2023,-2991.88,debit,utilities,unknown,unknown,CAD,Completed
1471,5294,10/09/2023,4306.28,CR,F&D,Food & Dining,N/A,USD,C
1472,5182,"Feb 04, 2024",-4501.64,Debit,DD,Amazon,Amazon,USD,Completed
1473,5114,08/08/2023,2454.32,CR,Airline,Travel,Whole Foods,USD,FAILED
1474,5118,02/07/2024,1766.12,DEBIT,payroll,unknown,unknown,USD,F
1475,5231,12/26/2023,6677.12,CREDIT,Utilities,Utilities,United Airlines,USD,failed
1476,5019,2023-03-25,6118.42,credit,F&D,N/A,United Airlines,USD,declined
1477,5148,22-Jan-2023,-4188.28,DR,Restaurants,United Airlines,United Airlines,USD,P
1478,5036,2024-04-23,3850.83,CR,restaurants,unknown,unknown,USD,PENDING
1479,5392,"Aug 16, 2023",5454.58,Credit,hotel,Travel,Amazon,USD,completed
1480,5038,28-Mar-2024,-7905.57,DEBIT,Wire,Starbucks,Starbucks,USD,completed
1481,5183,09-Dec-2023,-2654.22,DEBIT,medical,medical,Shell,USD,Complete
1482,5291,22-Apr-2023,7776.34,CREDIT,Travel,Travel,Amazon,USD,pending
1483,5321,02/18/2024,6834.02,CR,shopping,CVS Pharmacy,CVS Pharmacy,USD,F
1484,5219,08-Jun-2023,6818.02,Credit,salary,salary,United Airlines,USD,Declined
1485,5319,2023-06-07,-5257.82,DEBIT,Hotel,N/A,Whole Foods,USD,declined
1486,5312,"Feb 04, 2024",4089.57,credit,Travel,Travel,Shell,USD,completed
1487,5368,05-May-2023,3221.17,Credit,healthcare,null,United Airlines,USD,Complete
1488,5304,04/03/2024,8917.44,CREDIT,food,Whole Foods,Whole Foods,USD,failed
1489,5068,2024-05-01,-3777.16,Debit,Wire,Apple,Apple,USD,Completed
1490,5319,"Jun 27, 2023",68.33,credit,Healthcare,Healthcare,Shell,USD,pending
1491,5037,2024-04-15,2451.01,credit,bills,Utilities,Whole Foods,USD,failed
1492,5379,2024-06-08,-7256.16,DEBIT,CASH,unknown,Spotify,USD,PENDING
1493,5066,07/21/2023,583.87,credit,Utilities,unknown,CVS Pharmacy,USD,Declined
1494,5186,"Nov 21, 2023",-5756.52,Debit,Healthcare,Walmart,Walmart,USD,completed
1495,5247,01/29/2024,7870.64,DR,Xfer,,United Airlines,USD,P
1496,5097,2023-11-21,-8052.51,debit,Wire,Wire,Spotify,USD,failed
1497,5092,12/18/2023,8547.24,CR,ATM Cash,,Spotify,MXN,Failed
1498,5134,25-Nov-2023,-2974.39,DR,atm,atm,Netflix,USD,F
1499,5383,03/15/2024,1074.06,credit,MEDICAL,Healthcare,Whole Foods,USD,pending
1500,5132,2023-01-25,5338.76,CREDIT,food & drink,null,Spotify,USD,FAILED
1501,5086,08-May-2024,1632.27,credit,Travel,N/A,N/A,USD,Complete
1502,5240,22-Jun-2023,-1697.31,DR,Wire,Whole Foods,Whole Foods,USD,completed
1503,5275,"Jan 07, 2023",3035.69,CR,cash,cash,Google,USD,Failed
1504,5184,2024-05-15,3290.09,Debit,purchase,Shopping,Walmart,USD,PENDING
1505,5346,"Aug 10, 2023",113.56,DR,medical,null,Apple,USD,completed
1506,5053,2023-06-14,2771.51,Credit,retail,Shopping,N/A,USD,Pending
1507,5204,09/13/2023,-5491.77,DEBIT,DINING,Food & Dining,Whole Foods,USD,Completed
1508,5242,06/18/2024,-1632.59,DR,Utilities,Utilities,Target,USD,PENDING
1509,5069,"Jan 07, 2023",-8027.22,Debit,WIRE,WIRE,Walmart,USD,PENDING
1510,5314,2024-03-16,3758.42,CREDIT,utility,Utilities,Apple,CAD,Pending
1511,5042,2023-02-03,6542.35,Debit,xfer,xfer,Amazon,USD,pending
1512,5006,07-Apr-2024,2286.72,Credit,atm,atm,Whole Foods,CAD,declined
1513,5328,2023-10-09,3144.16,credit,Bills,Utilities,Target,USD,Declined
1514,5213,2024-02-10,-4009.83,DR,Utilities,Utilities,Starbucks,USD,Complete
1515,5001,2023-09-18,8643.97,DR,SHOPPING,Shopping,CVS Pharmacy,USD,failed
1516,5280,"Oct 22, 2023",5247.48,CR,DD,DD,Spotify,USD,P
1517,5002,05/13/2023,-1131.53,DR,payroll,Payroll,Google,USD,Pending
1518,5084,12/06/2023,-6632.55,Debit,shopping,,Netflix,USD,failed
1519,5228,11/08/2023,-8751.8,DEBIT,UTIL,Shell,Shell,USD,Completed
1520,5396,04/20/2023,8689.12,CREDIT,TRANSFER,null,United Airlines,USD,PENDING
1521,5361,01-Jul-2023,-2100.75,DEBIT,Healthcare,Amazon,Amazon,USD,F
1522,5274,06/03/2024,1119.34,credit,dining,dining,Target,USD,Pending
1523,5360,03-Dec-2023,5664.85,CREDIT,DD,null,CVS Pharmacy,USD,PENDING
1524,5307,"Apr 01, 2023",7460.13,Credit,Xfer,,Shell,USD,COMPLETED
1525,5227,"Sep 14, 2023",-8245.96,debit,purchase,Shopping,Spotify,MXN,F
1526,5388,"Apr 22, 2023",8819.55,credit,Purchase,Shopping,Google,USD,Completed
1527,5264,"Jul 20, 2023",-4110.49,Debit,salary,N/A,N/A,USD,pending
1528,5055,30-Apr-2023,7952.63,CR,utility,N/A,Apple,USD,declined
1529,5025,"Aug 14, 2023",6429.53,CREDIT,bills,Utilities,Google,USD,P
1530,5396,09/22/2023,-4440.94,debit,bills,,CVS Pharmacy,USD,Failed
1531,5146,"Nov 01, 2023",-4394.81,DEBIT,DD,null,Amazon,USD,Failed
1532,5088,2024-03-12,-6082.73,DEBIT,Cash,null,Shell,USD,Completed
1533,5376,2023-09-23,5507.94,Credit,UTIL,null,Apple,USD,F
1534,5311,2024-03-15,8123.33,Credit,retail,unknown,Apple,USD,PENDING
1535,5270,2023-11-13,6433.63,Credit,UTIL,,Apple,USD,PENDING
1536,5199,04/07/2023,-6247.44,debit,UTIL,UTIL,Target,USD,Complete
1537,5367,28-May-2024,-130.7,DR,SHOPPING,Shopping,Netflix,USD,FAILED
1538,5096,18-Aug-2023,-8832.19,DR,transfer,Transfer,Shell,USD,C
1539,5320,"Apr 06, 2024",5645.64,Debit,ATM Withdrawal,Starbucks,Starbucks,EUR,declined
1540,5018,"Sep 06, 2023",-3498.0,debit,SHOPPING,Shopping,N/A,USD,PENDING
1541,5129,2023-03-17,9256.59,CREDIT,Bills,Bills,United Airlines,USD,completed
1542,5283,"Sep 13, 2023",-4537.81,debit,transfer,Transfer,null,USD,declined
1543,5079,22-Jun-2023,-6166.87,debit,cash,cash,Netflix,USD,failed
1544,5003,09/20/2023,3077.18,CREDIT,SHOPPING,United Airlines,United Airlines,USD,pending
1545,5004,"May 26, 2024",-7297.76,DEBIT,HOTEL,N/A,Target,USD,Declined
1546,5099,03/05/2023,336.94,Credit,Salary,unknown,Google,USD,declined
1547,5289,2023-01-18,1746.55,CREDIT,CASH,null,United Airlines,MXN,F
1548,5311,2023-02-08,8916.3,credit,Health,Healthcare,Target,USD,Complete
1549,5300,08/02/2023,5810.6,CR,direct deposit,Payroll,United Airlines,USD,P
1550,5333,07/18/2023,6519.76,credit,UTILITIES,Utilities,United Airlines,USD,Completed
1551,5173,08/18/2023,808.79,DR,dining,dining,Target,USD,failed
1552,5238,"Mar 31, 2024",4313.83,CREDIT,PAYROLL,PAYROLL,Netflix,GBP,declined
1553,5281,2023-05-29,-1839.21,debit,F&D,Spotify,Spotify,USD,C
1554,5213,"Mar 05, 2024",5506.52,CR,retail,Shopping,unknown,GBP,failed
1555,5219,"Sep 29, 2023",6600.66,CREDIT,TRAVEL,N/A,Whole Foods,USD,FAILED
1556,5129,"Apr 25, 2024",-134.88,DEBIT,Airline,Travel,Amazon,CAD,COMPLETED
1557,5315,"Jun 10, 2024",-5185.14,debit,TRAVEL,Travel,Target,USD,FAILED
1558,5330,2024-01-22,4157.26,CR,payroll,United Airlines,United Airlines,EUR,pending
1559,5374,12-Feb-2024,-706.5,DR,restaurants,Food & Dining,Spotify,USD,COMPLETED
1560,5239,20-Jun-2024,8361.23,DEBIT,Utilities,Utilities,Shell,USD,Declined
1561,5205,2023-01-19,-9282.51,DEBIT,TRANSFER,unknown,unknown,USD,Completed
1562,5355,"Jun 10, 2024",-8286.24,debit,medical,Amazon,Amazon,EUR,Completed
1563,5146,20-Aug-2023,9262.92,CR,Bills,unknown,Target,USD,completed
1564,5343,2023-02-24,871.02,debit,Shopping,unknown,unknown,USD,P
1565,5378,01/06/2024,-113.28,DEBIT,DINING,DINING,Apple,GBP,Completed
1566,5042,13-Jan-2023,8561.69,CR,cash,cash,Apple,USD,Declined
1567,5307,08-Mar-2024,8237.28,DEBIT,retail,retail,United Airlines,USD,Completed
1568,5145,27-Mar-2023,1074.44,Credit,Medical,Healthcare,Apple,USD,declined
1569,5097,"Sep 02, 2023",-8249.92,DR,airline,Travel,Walmart,USD,Declined
1570,5272,24-Nov-2023,7285.04,CR,Retail,Amazon,Amazon,USD,Failed
1571,5371,05-Feb-2024,2592.99,debit,xfer,Transfer,Target,USD,failed
1572,5183,30-Mar-2024,3142.33,DR,direct deposit,direct deposit,Whole Foods,USD,PENDING
1573,5378,"Apr 22, 2023",860.94,CREDIT,TRANSFER,,Starbucks,USD,declined
1574,5262,"Nov 26, 2023",1577.31,DR,UTILITIES,UTILITIES,N/A,USD,failed
1575,5141,2024-06-28,8405.24,DEBIT,Food & Dining,Target,Target,MXN,Declined
1576,5170,2023-10-31,5457.67,CR,ATM Cash,Target,Target,USD,PENDING
1577,5350,19-Sep-2023,2898.64,Credit,salary,unknown,CVS Pharmacy,EUR,F
1578,5093,03/24/2023,746.89,CREDIT,Salary,Salary,Shell,USD,pending
1579,5229,2024-03-14,-8936.79,DEBIT,HOTEL,HOTEL,Starbucks,USD,C
1580,5003,29-Apr-2023,8888.46,Credit,CASH,unknown,Amazon,USD,COMPLETED
1581,5357,2024-04-09,9414.95,Credit,Purchase,Shopping,Whole Foods,USD,COMPLETED
1582,5143,24-Jun-2024,4546.43,CREDIT,direct deposit,unknown,Walmart,USD,P
1583,5206,"May 20, 2023",-8755.24,debit,CASH,unknown,unknown,USD,Failed
1584,5130,06/14/2024,-9194.14,Debit,food & drink,food & drink,Starbucks,USD,Completed
1585,5110,03/26/2024,8407.16,CR,ATM Cash,Apple,Apple,USD,C
1586,5234,2023-12-27,8185.12,credit,healthcare,N/A,Whole Foods,USD,P
1587,5096,05/14/2024,-3954.45,DEBIT,F&D,United Airlines,United Airlines,USD,pending
1588,5167,"Oct 31, 2023",-1570.68,Debit,Transfer,,Apple,USD,Failed
1589,5022,20-Nov-2023,5599.06,DEBIT,Salary,N/A,Netflix,USD,declined
1590,5019,12/03/2023,-2304.88,Debit,ATM,ATM,Google,USD,FAILED
1591,5082,"Jan 18, 2023",-4110.18,DR,UTILITIES,N/A,Google,USD,COMPLETED
1592,5219,"Dec 13, 2023",-1369.09,DR,Cash,N/A,Netflix,USD,P
1593,5116,03-Oct-2023,9087.63,Credit,travel,Apple,Apple,EUR,PENDING
1594,5125,2023-12-17,1833.15,CR,healthcare,Amazon,Amazon,USD,Pending
1595,5110,12/14/2023,-5548.52,Debit,Purchase,Purchase,Apple,USD,P
1596,5177,03-Apr-2024,-6737.56,debit,Restaurants,N/A,Shell,USD,P
1597,5310,2023-08-17,6168.12,credit,HOTEL,Netflix,Netflix,USD,F
1598,5299,07-Mar-2024,-8259.86,DR,Salary,Amazon,Amazon,USD,P
1599,5344,28-Sep-2023,-7088.31,Debit,medical,Target,Target,USD,Pending
1600,5274,21-Apr-2024,101.38,Debit,Travel,Travel,Spotify,USD,pending
1601,5141,02/02/2023,229.26,CREDIT,Hotel,Travel,N/A,USD,Complete
1602,5126,06/07/2024,2293.34,CR,food,food,United Airlines,USD,Complete
1603,5183,2024-03-10,8465.49,credit,food & drink,Amazon,Amazon,USD,Declined
1604,5112,"Jul 31, 2023",-7958.36,DR,Airline,Airline,CVS Pharmacy,USD,P
1605,5393,16-Apr-2024,-8797.09,DR,wire transfer,Spotify,Spotify,USD,PENDING
1606,5175,2023-12-18,242.45,Credit,SHOPPING,unknown,Google,USD,completed
1607,5154,10-Jun-2024,2719.85,CREDIT,purchase,purchase,Target,EUR,F
1608,5032,04/09/2024,7213.66,CREDIT,ATM Cash,ATM Withdrawal,Spotify,USD,C
1609,5192,18-May-2024,-3037.54,debit,direct deposit,N/A,United Airlines,EUR,Complete
1610,5014,06/09/2024,9035.23,CREDIT,ATM Withdrawal,Walmart,Walmart,USD,declined
1611,5147,10-Jan-2023,1903.41,Credit,cash,ATM Withdrawal,Amazon,USD,COMPLETED
1612,5367,2023-04-01,6825.37,CREDIT,food & drink,Food & Dining,Spotify,USD,C
1613,5245,2023-09-16,-7604.73,Debit,transfer,Transfer,unknown,USD,Complete
1614,5155,2023-08-27,-4493.95,DR,DD,DD,United Airlines,USD,PENDING
1615,5123,2023-10-25,-7296.26,Debit,ATM,ATM Withdrawal,Whole Foods,USD,C
1616,5304,"Nov 09, 2023",-5872.04,debit,DINING,Apple,Apple,USD,F
1617,5185,11-Jun-2023,-7832.94,debit,Utilities,,Whole Foods,CAD,P
1618,5373,2023-07-31,-9111.5,DR,WIRE,unknown,Starbucks,USD,completed
1619,5006,2023-08-11,8434.75,CR,TRANSFER,Transfer,null,USD,Complete
1620,5370,2023-07-30,-7252.94,DEBIT,ATM,null,United Airlines,USD,completed
1621,5132,06/15/2024,3277.61,CR,Hotel,Google,Google,USD,FAILED
1622,5335,"Apr 15, 2024",715.72,Credit,atm,ATM Withdrawal,Whole Foods,USD,completed
1623,5334,2023-02-26,-8443.83,debit,purchase,unknown,Whole Foods,USD,pending
1624,5237,01/24/2023,-5641.58,DR,food & drink,food & drink,Target,USD,FAILED
1625,5237,02-Mar-2023,-1027.79,debit,dining,Food & Dining,Walmart,USD,P
1626,5216,"Jul 22, 2023",-2054.71,debit,utilities,Netflix,Netflix,USD,C
1627,5357,"Jun 22, 2024",8315.2,CR,bills,bills,Amazon,USD,COMPLETED
1628,5269,"Nov 29, 2023",-3552.05,DEBIT,CASH,ATM Withdrawal,Walmart,USD,Complete
1629,5160,06/15/2024,7134.66,Credit,ATM Cash,ATM Cash,Spotify,USD,Complete
1630,5273,"Jan 18, 2023",6601.45,CR,Restaurants,United Airlines,United Airlines,USD,P
1631,5221,05/06/2024,3733.11,credit,payroll,Payroll,N/A,USD,PENDING
1632,5171,2023-12-20,4202.07,credit,cash,ATM Withdrawal,Starbucks,USD,completed
1633,5384,"Oct 03, 2023",3514.41,credit,payroll,Payroll,Google,USD,completed
1634,5213,01/26/2024,2916.39,Credit,TRANSFER,unknown,Netflix,USD,FAILED
1635,5384,01/23/2023,-3228.62,DR,SHOPPING,null,United Airlines,USD,P
1636,5386,19-Sep-2023,4295.28,debit,Bills,Shell,Shell,USD,Declined
1637,5291,12/29/2023,4028.49,credit,health,health,United Airlines,USD,PENDING
1638,5398,"Jun 03, 2023",-3576.49,DEBIT,bills,bills,Google,USD,pending
1639,5272,08/26/2023,7468.2,CREDIT,Purchase,unknown,unknown,CAD,Completed
1640,5400,29-Mar-2023,8727.94,credit,Health,Healthcare,Google,USD,Complete
1641,5141,"Jun 24, 2024",1794.6,CR,direct deposit,direct deposit,unknown,USD,F
1642,5250,"Dec 05, 2023",1179.95,CREDIT,Purchase,null,Google,USD,Failed
1643,5169,"Oct 28, 2023",804.08,CR,ATM Cash,Target,Target,USD,COMPLETED
1644,5257,"Jan 08, 2023",3942.19,credit,food,Starbucks,Starbucks,USD,FAILED
1645,5385,23-Nov-2023,2974.61,Credit,atm,N/A,United Airlines,MXN,FAILED
1646,5047,17-Feb-2023,4227.64,credit,food,Spotify,Spotify,USD,PENDING
1647,5208,03/18/2023,-8136.28,DEBIT,Utilities,Utilities,Starbucks,USD,Pending
1648,5366,"Dec 26, 2023",9466.34,Credit,ATM Cash,Apple,Apple,USD,Declined
1649,5208,2024-05-18,459.59,DR,Xfer,Transfer,CVS Pharmacy,GBP,Pending
1650,5266,2023-05-14,9118.01,DEBIT,WIRE,Transfer,Spotify,USD,pending
1651,5062,03/19/2023,2449.8,credit,Salary,Payroll,Netflix,USD,F
1652,5296,13-Apr-2024,-2883.29,DEBIT,purchase,purchase,Google,USD,Complete
1653,5255,09-May-2024,4356.21,credit,salary,Payroll,Target,CAD,COMPLETED
1654,5045,02/01/2023,-1577.81,debit,ATM Cash,unknown,Amazon,USD,Pending
1655,5369,07/28/2023,5425.79,CR,UTILITIES,Utilities,United Airlines,USD,F
1656,5368,"Jan 02, 2023",-6487.54,debit,restaurants,Food & Dining,Whole Foods,USD,P
1657,5324,2024-06-08,6698.26,Credit,Health,Health,N/A,USD,C
1658,5259,"Oct 05, 2023",-6605.13,DEBIT,CASH,Target,Target,USD,Completed
1659,5244,10/21/2023,-3752.8,DR,DD,Payroll,Walmart,USD,PENDING
1660,5301,10/05/2023,5485.67,Credit,HOTEL,Travel,Target,USD,COMPLETED
1661,5224,03-Jul-2023,9421.11,Credit,MEDICAL,United Airlines,United Airlines,USD,COMPLETED
1662,5191,2024-03-29,-97.03,debit,utilities,unknown,Starbucks,USD,Complete
1663,5172,30-Mar-2023,-3257.54,DEBIT,MEDICAL,MEDICAL,Target,USD,PENDING
1664,5390,01/26/2023,-7985.5,DR,food & drink,food & drink,Whole Foods,USD,PENDING
1665,5223,08/25/2023,1231.3,CREDIT,UTIL,unknown,Netflix,USD,COMPLETED
1666,5113,"May 24, 2024",3202.34,credit,atm,ATM Withdrawal,Whole Foods,USD,Completed
1667,5279,11/16/2023,1973.15,debit,CASH,CASH,unknown,USD,Complete
1668,5390,2023-07-21,5067.53,credit,Xfer,CVS Pharmacy,CVS Pharmacy,USD,PENDING
1669,5113,"Mar 26, 2024",7151.29,credit,wire transfer,Transfer,Spotify,USD,declined
1670,5335,01/31/2024,-8019.59,DEBIT,DD,N/A,CVS Pharmacy,USD,Failed
1671,5343,"Jun 11, 2023",-287.09,Debit,Medical,Spotify,Spotify,USD,Failed
1672,5105,"Sep 27, 2023",9424.43,debit,cash,cash,Spotify,USD,failed
1673,5109,2023-03-24,2261.98,CREDIT,Shopping,Shopping,Shell,CAD,COMPLETED
1674,5170,01/12/2023,-4127.38,DR,medical,CVS Pharmacy,CVS Pharmacy,USD,PENDING
1675,5214,2024-04-27,7874.13,DR,xfer,xfer,Walmart,USD,P
1676,5172,07/09/2023,8137.05,Debit,PAYROLL,null,United Airlines,USD,C
1677,5106,29-Feb-2024,5735.71,DEBIT,bills,null,Google,USD,Pending
1678,5223,2024-01-12,4464.87,Credit,Utilities,Utilities,,USD,failed
1679,5075,04/23/2024,-6379.4,Debit,Bills,Bills,CVS Pharmacy,USD,COMPLETED
1680,5374,2023-07-29,2545.8,credit,salary,Payroll,Amazon,USD,Completed
1681,5309,01/11/2023,-3765.74,debit,Salary,N/A,Google,USD,C
1682,5156,2024-04-03,4456.3,CREDIT,utility,Utilities,United Airlines,USD,Failed
1683,5102,22-May-2024,2780.75,CREDIT,Wire,,,USD,Declined
1684,5127,"Oct 06, 2023",-9133.02,DEBIT,medical,Healthcare,Whole Foods,USD,FAILED
1685,5395,30-Nov-2023,-8962.21,DR,cash,,CVS Pharmacy,GBP,PENDING
1686,5047,25-Jun-2024,2598.4,CREDIT,Bills,Bills,United Airlines,USD,P
1687,5021,09-Feb-2024,3072.69,DR,CASH,CASH,Whole Foods,USD,Pending
1688,5129,"Jun 25, 2024",-3135.45,Debit,MEDICAL,Healthcare,Whole Foods,USD,Completed
1689,5267,2023-02-16,-8244.06,DEBIT,UTIL,UTIL,Spotify,USD,PENDING
1690,5207,09/23/2023,4366.32,credit,Airline,Travel,Target,USD,F
1691,5174,2023-02-15,5458.68,CREDIT,utility,Utilities,United Airlines,USD,Completed
1692,5155,"May 06, 2023",5721.09,CREDIT,retail,Shopping,United Airlines,USD,completed
1693,5115,06/11/2024,7117.73,debit,SHOPPING,Shopping,CVS Pharmacy,USD,completed
1694,5016,12-Mar-2023,2796.59,CR,ATM Cash,ATM Withdrawal,Walmart,USD,pending
1695,5383,2023-04-03,1802.89,CREDIT,payroll,Payroll,Shell,USD,failed
1696,5379,2023-08-16,4161.77,CR,MEDICAL,Netflix,Netflix,USD,Failed
1697,5076,2023-07-28,7938.15,CREDIT,ATM Cash,,Google,USD,completed
1698,5079,14-Aug-2023,-1335.58,DEBIT,UTILITIES,Utilities,Amazon,USD,failed
1699,5027,"Aug 07, 2023",8888.59,CREDIT,travel,Google,Google,USD,P
1700,5004,02/02/2024,-649.72,Debit,Healthcare,Healthcare,Apple,USD,pending
1701,5304,2024-01-15,3021.69,Debit,Wire,Transfer,unknown,USD,declined
1702,5063,15-May-2023,6456.02,Credit,UTILITIES,N/A,N/A,USD,Failed
1703,5382,04-Jun-2024,566.83,Credit,TRAVEL,,Apple,USD,P
